접근수단,가맹점_ID,중분류,시설_유효수요,가맹점명,시군구_가맹점,소분류,공급량,시설_공급수요비
도보,STORE_01703,문화체험,1345.1346278214817,월계종합사회복지관,노원구,문화체험,1.0,0.0007434200111401147
도보,STORE_02918,도서,512.956037836794,에바다기독교백화점 (에바다미디어),성북구,도서,1.0,0.0019494848022788408
도보,STORE_02881,체육용품,758.5391696429834,삼천리자전거 종암점,성북구,체육용품,1.0,0.0013183234828475152
도보,STORE_02961,도서,543.5661930678028,종암문고,성북구,도서,1.0,0.0018397023449088252
도보,STORE_02864,체육시설,516.7851348110223,바디어필 필라테스,성북구,체육시설,1.0,0.0019350401794464916
도보,STORE_00917,문화체험,754.6069997319308,공방순수(순수아로마공방),관악구,문화체험,1.0,0.0013251931142372697
도보,STORE_00974,문화체험,774.6285475507431,뮤토 아뜰리에,관악구,문화체험,1.0,0.0012909413204068544
도보,STORE_00983,도서,1187.5099812240296,벌툰(벌툰몽유도원봉천현대시장점 유한회사),관악구,도서,1.0,0.0008420981851194606
도보,STORE_01035,체육시설,680.6714556549925,용인대아이(I)태권도(에이티에스(ATS) 용인대태권도),관악구,체육시설,1.0,0.001469137557763056
도보,STORE_01032,체육시설,546.7481332930804,옳은필라테스 ,관악구,체육시설,1.0,0.0018289957278445014
도보,STORE_00958,도서,1264.050755458181,드림서점,관악구,도서,1.0,0.0007911074738747572
도보,STORE_00933,문화체험,669.4871297559082,꼼아토탈공예,관악구,문화체험,1.0,0.0014936806931069686
도보,STORE_00963,체육시설,398.1797615430059,러브낚시카페(Love 낚시카페),관악구,체육시설,1.0,0.0025114284968298013
도보,STORE_01052,도서,424.1663075130143,자상한 시간,관악구,도서,1.0,0.0023575658469038537
도보,STORE_00956,체육시설,625.4867091030716,두산골프아카데미,관악구,체육시설,1.0,0.0015987549942251672
도보,STORE_00972,체육시설,1152.7630894475712,몬스터 키즈 풀,관악구,체육시설,1.0,0.0008674809326860226
도보,STORE_01089,영상,2037.9286312356614,현대에이치씨엔 관악방송(케이블티비),관악구,TV,1.0,0.0004906943180800537
도보,STORE_00915,체육시설,1360.5820655217035,경희대박병호태권도,관악구,체육시설,1.0,0.0007349795542223016
도보,STORE_01018,체육용품,1983.630121680244,알톤스포츠 파워코리아 봉천역점,관악구,체육용품,1.0,0.0005041262426247817
도보,STORE_01065,문화체험,601.3796667531515,퇴근후미술원 성인취미미술,관악구,문화체험,1.0,0.0016628430512108923
도보,STORE_00907,체육시설,191.67347831721472,ALL BARO (올바로필라테스 봉천점),관악구,체육시설,1.0,0.005217205889825954
도보,STORE_01031,체육시설,191.67347831721472,올바로필라테스 낙성대점,관악구,체육시설,1.0,0.005217205889825954
도보,STORE_01073,체육시설,144.35198591667282,프로틴짐 헬스PT(프로틴짐PT 서울대입구점),관악구,체육시설,1.0,0.006927511205680606
도보,STORE_01074,체육시설,144.35198591667282,"프로틴짐(프로틴짐헬스,PT 서울대입구점)",관악구,체육시설,1.0,0.006927511205680606
도보,STORE_01077,체육시설,145.47516121343568,피트니스에프엠,관악구,체육시설,1.0,0.006874025721358972
도보,STORE_00965,영상,1644.29443497096,롯데컬처웍스㈜롯데시네마 서울대입구,관악구,영화,1.0,0.0006081635859928341
도보,STORE_01050,체육시설,126.67628882657469,자마이카휘트니스 서울대점,관악구,체육시설,1.0,0.007894137168551276
도보,STORE_01016,도서,473.9869034942966,알라딘 중고서점 서울대입구점,관악구,도서,1.0,0.0021097629335913347
도보,STORE_00981,도서,369.37041961648725,벌툰 서울대입구역점(벌툰 몽유도원 서울대입구역점),관악구,도서,1.0,0.0027073093753373313
도보,STORE_03729,체육시설,197.48400796768533,e편한세상수색에코포레아파트생활체육센타(생활체육센터),은평구,체육시설,1.0,0.005063701158848426
도보,STORE_03831,체육시설,347.2724808865574,에이티필라테스,은평구,체육시설,1.0,0.002879583194864978
도보,STORE_03894,도서,487.7170937734253,해오름서적,은평구,도서,1.0,0.002050368979817963
도보,STORE_03895,음악,2281.224725968436,해외악기,은평구,음악,1.0,0.00043836102099738353
도보,STORE_03719,체육시설,380.60711914642326,Confidence (컨피던스 휘트니스),은평구,체육시설,1.0,0.0026273812277675507
도보,STORE_03781,문화체험,863.9638000904313,바늘한땀공방(바늘한땀협동조합),은평구,문화체험,1.0,0.0011574559025451412
도보,STORE_02391,체육시설,493.2841382219936,1986피트니스 헬스PT 무악재점,서대문구,체육시설,1.0,0.0020272291819567246
도보,STORE_01997,체육시설,1262.933193633492,위아짐 회기점,동대문구,체육시설,1.0,0.0007918075200185164
도보,STORE_02017,체육용품,1690.6539680743751,청량낚시,동대문구,체육용품,1.0,0.0005914870925000592
도보,STORE_02015,도서,306.43893544514003,책나라,동대문구,도서,1.0,0.003263292892423666
도보,STORE_01934,도서,248.769002800654,두란노문고 동안점,동대문구,도서,1.0,0.004019793417756832
도보,STORE_01921,도서,277.0828700188849,놀숲 경희대점,동대문구,도서,1.0,0.0036090285910920583
도보,STORE_01991,체육용품,576.9914860105707,연코리아,동대문구,체육용품,1.0,0.0017331278263986022
도보,STORE_01913,도서,139.47659308602678,경희문고,동대문구,도서,1.0,0.00716966178965396
도보,STORE_02035,도서,353.99278637858833,한우리문고,동대문구,도서,1.0,0.0028249163216860574
도보,STORE_03649,도서,166.85252336399807,뿌리서점,용산구,도서,1.0,0.0059933166118108045
도보,STORE_00451,체육시설,372.982586614832,강북문화예술회관,강북구,체육시설,1.0,0.002681090313293018
도보,STORE_00559,문화체험,1579.5360185689383,인수동주민자치위원회,강북구,문화체험,1.0,0.0006330973072117731
도보,STORE_00496,음악,3250.540971553438,뮤직시티,강북구,음악,1.0,0.0003076410999742294
도보,STORE_00594,체육시설,345.94168822124493,화심회라온태권도,강북구,체육시설,1.0,0.0028906605767630295
도보,STORE_00591,체육용품,2950.4241939259045,해피볼링,강북구,체육용품,1.0,0.00033893431393991393
도보,STORE_00533,체육시설,327.09219247239866,승리합기도(승리체육관),강북구,체육시설,1.0,0.003057242034550806
도보,STORE_00481,체육시설,342.9421685487247,더블플러스 휘트니스클럽,강북구,체육시설,1.0,0.002915943537162073
도보,STORE_00462,체육시설,296.0491115279701,그린파크골프 레저로 강북점,강북구,체육시설,1.0,0.0033778179398640824
도보,STORE_00555,체육시설,292.6309755838479,이레당구클럽,강북구,체육시설,1.0,0.0034172732329680144
도보,STORE_00457,체육시설,197.20825315097215,강북청소년수련관 수영장,강북구,체육시설,1.0,0.005070781694082819
도보,STORE_00534,체육시설,197.20825315097215,시립강북청소년센터 체육관,강북구,체육시설,1.0,0.005070781694082819
도보,STORE_00521,도서,1700.9450177413235,"서점 자,활(서울강북지역자활센터서점)",강북구,도서,1.0,0.0005879084800329967
도보,STORE_00525,체육시설,207.14467159679685,수유 펀치라인복싱,강북구,체육시설,1.0,0.004827543920349933
도보,STORE_00549,문화체험,1369.5408479618163,우이동 주민센터,강북구,문화체험,1.0,0.0007301717225070169
도보,STORE_03653,문화체험,1045.9443499944396,서울클레이,용산구,문화체험,1.0,0.0009560738102417363
도보,STORE_04485,문화체험,986.2861788362804,중림동 주민자치회관,중구,문화체험,1.0,0.0010139045050594753
도보,STORE_02382,체육시설,457.6222763362298,헬스존,마포구,체육시설,1.0,0.002185208307615838
도보,STORE_04424,체육시설,1073.654359829606,손기정문화체육센터,중구,체육시설,1.0,0.0009313984438704321
도보,STORE_04023,도서,98.00916812445772,더레퍼런스(컴포지션넘버원 주식회사),종로구,도서,1.0,0.010203127106743138
도보,STORE_04261,문화체험,86.09418456067901,청운효자동 주민센터,종로구,문화체험,1.0,0.011615186381087121
도보,STORE_02852,문화체험,1068.9355011537177,라이크디스,성북구,문화체험,1.0,0.0009355101396863379
도보,STORE_02948,체육시설,736.5949175485989,장위동점핑,성북구,체육시설,1.0,0.001357598289339299
도보,STORE_02979,체육시설,734.103380978911,프로핏 FNC 스튜디오,성북구,체육시설,1.0,0.0013622059588753311
도보,STORE_02925,음악,2718.86545854676,예스레코드 (예스음악실),성북구,음악,1.0,0.00036780047238325
도보,STORE_02893,체육시설,693.1031933388233,성북체육관,성북구,체육시설,1.0,0.0014427866003369433
도보,STORE_02947,체육시설,1136.6781519800463,장위건강누림센터(성북구도시관리공단),성북구,체육시설,1.0,0.0008797565064992596
도보,STORE_02950,문화체험,304.8683863687521,장위제2동 주민자치회,성북구,문화체험,1.0,0.0032801039553850453
도보,STORE_01988,체육시설,332.0523957631954,어트루짐 답십리역점,동대문구,체육시설,1.0,0.0030115729106594195
도보,STORE_01923,문화체험,1051.4703848101283,답십리2동 주민자치위원회,동대문구,문화체험,1.0,0.0009510491350458504
도보,STORE_02037,체육시설,924.5351940137678,헬스데이 답십리점,동대문구,체육시설,1.0,0.0010816245898207619
도보,STORE_01949,체육용품,1252.0509868319216,바이시클프로샵(BICYCLE PRO SHOP)(스포츠타운),동대문구,체육용품,1.0,0.0007986895186515615
도보,STORE_02914,문화체험,507.28844745682716,안나레더웍스,성북구,문화체험,1.0,0.001971265076138177
도보,STORE_02829,문화체험,483.40691371707425,그림살롱,성북구,문화체험,1.0,0.0020686505956455446
도보,STORE_02909,영상,1100.766938449995,아리랑시네센터,성북구,영화,1.0,0.0009084575172725606
도보,STORE_02930,체육시설,484.64116967818643,운동쟁이,성북구,체육시설,1.0,0.0020633822765491103
도보,STORE_02843,도서,1148.2846871256545,대원서점,성북구,도서,1.0,0.0008708641778574654
도보,STORE_02883,체육용품,1144.226356661691,서울성북지역자활센터 우리동네자전거포,성북구,체육용품,1.0,0.0008739529501116589
도보,STORE_02808,체육시설,670.2418880788671,Cue Plus (에스비에스(SBS)당구장),성북구,체육시설,1.0,0.0014919986616568053
도보,STORE_02995,도서,888.0670238602019,행운서점,성북구,도서,1.0,0.0011260411355589514
도보,STORE_02927,체육시설,397.8114920646561,올바로필라테스 종암점,성북구,체육시설,1.0,0.0025137534232858977
도보,STORE_02960,문화체험,1662.1297053198934,종암동주민자치회,성북구,문화체험,1.0,0.0006016377643690208
도보,STORE_02962,체육시설,397.8114920646561,종암박스파크(성북구도시관리공단),성북구,체육시설,1.0,0.0025137534232858977
도보,STORE_02813,영상,1501.114966580046,㈜딜라이브북부케이블티브이(케이블티비),성북구,TV,1.0,0.0006661714940317169
도보,STORE_02894,체육시설,457.7636802003701,성북펜싱체육관(성북구도시관리공단),성북구,체육시설,1.0,0.0021845332936031203
도보,STORE_02850,음악,1245.3757932656247,라바종합악기,성북구,음악,1.0,0.0008029704812053555
도보,STORE_04546,체육시설,1145.4722331663156,레벨업휘트니스 상봉,중랑구,체육시설,1.0,0.0008730023924157453
도보,STORE_04660,도서,1506.6400433057383,종합기독교백화점,중랑구,도서,1.0,0.0006637285424897423
도보,STORE_04561,영상,1268.17839082389,메가박스 상봉,중랑구,영화,1.0,0.0007885325970192064
도보,STORE_04658,체육용품,1471.1129721333502,정금기획,중랑구,체육용품,1.0,0.0006797574482331151
도보,STORE_04676,도서,1918.0297837504525,코프키노,중랑구,도서,1.0,0.0005213683376931889
도보,STORE_04701,체육시설,1351.410915699036,히든피트니스,중랑구,체육시설,1.0,0.0007399673840008434
도보,STORE_04637,체육시설,1211.5881384321958,온리짐 휘트니스(뉴온리짐),중랑구,체육시설,1.0,0.0008253629829143156
도보,STORE_04677,체육시설,1153.3050412094728,콘도르 스크린 파크골프,중랑구,체육시설,1.0,0.0008670732930737027
도보,STORE_04592,체육용품,1637.942208247318,삼천리자전거 중화선명점,중랑구,체육용품,1.0,0.0006105221508822654
도보,STORE_04668,도서,1500.0609980289069,중화문고,중랑구,도서,1.0,0.0006666395575339993
도보,STORE_04669,문화체험,2315.206045160089,중화제1동 주민센터,중랑구,문화체험,1.0,0.00043192699936599085
도보,STORE_04667,도서,1853.9211716588275,중랑중고책갤러리,중랑구,도서,1.0,0.0005393972598658189
도보,STORE_04624,체육용품,1455.772503491302,알톤스포츠중화동점(디에스자전거),중랑구,체육용품,1.0,0.0006869205164967418
도보,STORE_04639,체육용품,1265.7643362824685,요넥스 중화점(YONEX)((주)파워SMC),중랑구,체육용품,1.0,0.000790036479410524
도보,STORE_02407,문화체험,2274.0200474142316,도담공예학원,서대문구,문화체험,1.0,0.0004397498611048268
도보,STORE_02472,체육시설,1042.4943842373098,청솔태권도,서대문구,체육시설,1.0,0.0009592377811527506
도보,STORE_02427,체육시설,554.8555030486241,바디인필라테스 북가좌점,서대문구,체육시설,1.0,0.0018022710318372137
도보,STORE_00696,체육시설,241.370864364454,라이프플러스휘트니스 강서점,강서구,체육시설,1.0,0.004143002108531485
도보,STORE_00669,도서,769.5551130681639,꽃피는책,강서구,도서,1.0,0.00129945208993943
도보,STORE_04171,도서,295.3775417892605,영광서적,종로구,도서,1.0,0.003385497739409918
도보,STORE_04210,체육시설,1027.5546231843914,정당구장,종로구,체육시설,1.0,0.0009731842740398562
도보,STORE_04075,도서,290.46455491062045,복음서원,종로구,도서,1.0,0.003442760857026815
도보,STORE_04164,도서,384.8355949326831,엘림문화사,종로구,도서,1.0,0.0025985122300730104
도보,STORE_01979,음악,790.8905436068495,신뮤직,동대문구,음악,1.0,0.0012643974669864031
도보,STORE_01699,문화체험,877.4323935926141,월계2동 주민자치회,노원구,문화체험,1.0,0.0011396889461825514
도보,STORE_00515,문화체험,1034.0514101188328,삼양동주민자치위원회,강북구,문화체험,1.0,0.0009670699060166461
도보,STORE_03020,체육시설,26.817618426894786,URBAN PILATES(어반 필라테스 문정점),송파구,체육시설,1.0,0.03728891895177099
도보,STORE_02663,체육시설,552.8836339911135,케이탑 복싱 다이어트(케이탑 복싱),서초구,체육시설,1.0,0.001808698862690649
도보,STORE_02677,도서,1045.6629769455385,한솔서점(우면한솔서점),서초구,도서,1.0,0.0009563310761188815
도보,STORE_02528,체육시설,412.2359766048693,경희대박사태권도,서초구,체육시설,1.0,0.002425795070667755
도보,STORE_02535,체육시설,505.85881984424645,꿈꾸는탁구(꿈꾸는탁구클럽),서초구,체육시설,1.0,0.0019768361463143
도보,STORE_00135,체육시설,111.28951689989084,소울업짐,강남구,체육시설,1.0,0.008985572296980479
도보,STORE_00415,체육시설,304.221516500837,팀터틀랫24시헬스 서울강일(팀점틀랫 서울강일점),강동구,체육시설,1.0,0.0032870784798590953
도보,STORE_00264,문화체험,1107.1635158714942,그리다북 그리다붓,강동구,문화체험,1.0,0.0009032089530270139
도보,STORE_00407,체육시설,257.5628462828782,카인드짐 24시 헬스 PT 스쿼시 강일점,강동구,체육시설,1.0,0.0038825475585159202
도보,STORE_00301,체육시설,221.87739426237962,머슬비치짐(머슬비치),강동구,체육시설,1.0,0.004506993618365
도보,STORE_00414,체육시설,221.87739426237962,트리오짐 헬스PT 강일 미사점,강동구,체육시설,1.0,0.004506993618365
도보,STORE_01664,체육시설,313.8938192480658,아이맘 태권도&발레,노원구,체육시설,1.0,0.0031857906676706947
도보,STORE_02805,체육시설,138.8325291468069,BA 바디어필,성북구,체육시설,1.0,0.007202922875103436
도보,STORE_00509,문화체험,699.3900435100871,북서울종합사회복지관,강북구,문화체험,1.0,0.0014298173233653951
도보,STORE_01865,체육시설,905.6817054501937,제이짐휘트니스 솔밭공원점,도봉구,체육시설,1.0,0.0011041406644102664
도보,STORE_01816,체육시설,441.7866523932372,백운나래태권도장,도봉구,체육시설,1.0,0.0022635360180820797
도보,STORE_01833,도서,635.059925235625,쓸모의 발견,도봉구,도서,1.0,0.0015746545487482493
도보,STORE_01830,체육시설,277.5504401057304,신의한큐당구장,도봉구,체육시설,1.0,0.0036029487094996456
도보,STORE_01853,체육시설,258.945890421712,원투체육관 원투짐,도봉구,체육시설,1.0,0.0038618106600241003
도보,STORE_02993,체육시설,224.16566669532622,해오름스포츠센터(성북구도시관리공단),성북구,체육시설,1.0,0.004460986442491863
도보,STORE_00129,체육용품,239.53291108376627,세곡모빌리티 (전기쟁이도시기),강남구,체육용품,1.0,0.0041747916621373725
도보,STORE_02530,체육시설,671.0343592689785,국가대표 경희대 멘토 태권도,서초구,체육시설,1.0,0.0014902366565691138
도보,STORE_02167,문화체험,340.1458718090388,흑석동 주민센터,동작구,문화체험,1.0,0.002939915144880576
도보,STORE_02168,체육시설,104.29934716982048,흑석체육센터(동작구청),동작구,체육시설,1.0,0.0095877877200113
도보,STORE_02047,체육시설,243.02126928772086,BORN FIT PT STUDIO (본핏),동작구,체육시설,1.0,0.004114866171717946
도보,STORE_00995,문화체험,542.6597383253669,삼성동자치회관(관악삼성동주민자치회),관악구,문화체험,1.0,0.001842775369858786
도보,STORE_00994,체육용품,1451.939773039702,삼성동자전거,관악구,체육용품,1.0,0.0006887338018893541
도보,STORE_01090,체육시설,834.3563380847323,휘트니스피플 우먼 신림2호점,관악구,체육시설,1.0,0.0011985286793595926
도보,STORE_00916,도서,453.7012417020886,고시책사랑,관악구,도서,1.0,0.002204093593062336
도보,STORE_00984,도서,424.8093887401978,법문서적,관악구,도서,1.0,0.002353996937227707
도보,STORE_01048,도서,562.2642908830493,일등서점,관악구,도서,1.0,0.0017785230472834696
도보,STORE_00925,문화체험,1163.5303574141087,관악청소년센터(서울특별시관악구시설관리공단),관악구,문화체험,1.0,0.0008594532954193415
도보,STORE_00918,문화체험,859.2319284342882,공유공간 봄(봄꿈교육사회적협동조합),관악구,문화체험,1.0,0.001163830121888304
도보,STORE_00978,체육용품,733.5095102923568,바우탁구용품,관악구,체육용품,1.0,0.0013633088405376331
도보,STORE_00949,도서,792.0373814632025,다산서적,관악구,도서,1.0,0.0012625666709727883
도보,STORE_00910,체육시설,570.409934327713,PILATESSOO,관악구,체육시설,1.0,0.001753125147055167
도보,STORE_01033,체육시설,459.60436768606866,와키당구장,관악구,체육시설,1.0,0.002175784370881016
도보,STORE_00996,체육용품,1101.8434284856885,삼천리자전거 관악점(바이크하우스),관악구,체육용품,1.0,0.0009075699633425627
도보,STORE_01038,체육시설,515.4204349259297,원펀짐,관악구,체육시설,1.0,0.0019401636649189287
도보,STORE_00929,도서,607.3667867372961,그날이 오면,관악구,도서,1.0,0.0016464515706759073
도보,STORE_00951,체육시설,591.876658938397,다짐필라테스 난곡점(이룸 기구필라테스),관악구,체육시설,1.0,0.0016895411989951115
도보,STORE_02446,문화체험,228.78570273710912,서대문종합사회복지관,서대문구,문화체험,1.0,0.004370902499746981
도보,STORE_00486,체육시설,306.14554041915454,럭키볼링센터((주)태원종합실업),강북구,체육시설,1.0,0.003266420273935283
도보,STORE_00461,도서,416.9472500625008,교보문고 수유점,강북구,도서,1.0,0.002398384927230241
도보,STORE_01647,도서,16.841266888662336,서울여대구내서점,노원구,도서,1.0,0.05937795574471938
도보,STORE_01745,체육시설,0.0,태릉국제스케이트장(대한체육회선수촌),노원구,체육시설,1.0,0.0
도보,STORE_01721,문화체험,5.389754684919219,주식회사 티알큐,노원구,문화체험,1.0,0.18553720131234283
도보,STORE_01764,도서,5.389754684919219,현대 글마당 삼육대학교 구내서점(현대문구 삼육대점),노원구,도서,1.0,0.18553720131234283
도보,STORE_01912,도서,127.7294475871562,경희대소비자생활협동조합서점,동대문구,도서,1.0,0.007829048186540146
도보,STORE_02630,도서,187.02797158403115,영풍문고 사당역점,서초구,도서,1.0,0.005346793805923852
도보,STORE_03712,문화체험,177.5036959572666,효창종합사회복지관,용산구,문화체험,1.0,0.005633685510642813
도보,STORE_03629,도서,659.6825733222386,놀숲 숙대입구점,용산구,도서,1.0,0.0015158805771749936
도보,STORE_03620,도서,634.5075222769435,고래문고,용산구,도서,1.0,0.0015760254447598652
도보,STORE_01976,도서,659.7961780281837,스튜디오팝콘,동대문구,도서,1.0,0.001515619570559689
도보,STORE_02139,체육용품,830.063394127358,원탑휠,동작구,체육용품,1.0,0.0012047272618873834
도보,STORE_02064,도서,673.2187544400895,다보사,동작구,도서,1.0,0.0014854012806456824
도보,STORE_02133,체육시설,741.209085700426,오케이 복싱,동작구,체육시설,1.0,0.0013491469806458489
도보,STORE_03888,체육시설,462.15048054604193,필라테스앤유(Pilates and you),은평구,체육시설,1.0,0.0021637973822259708
도보,STORE_03801,체육용품,443.2331338535527,삼천리자전거 뉴타운1호점,은평구,체육용품,1.0,0.002256149018702214
도보,STORE_03851,체육시설,286.086957011665,은평인공암벽장(서울특별시산악연맹),은평구,체육시설,1.0,0.0034954407234973166
도보,STORE_03735,도서,547.9430524641427,교보문고 은평점,은평구,도서,1.0,0.001825007170914791
도보,STORE_03765,영상,557.394008623819,롯데컬처웍스㈜롯데시네마 은평(롯데몰),은평구,영화,1.0,0.0017940630586772103
도보,STORE_03163,체육시설,8.227599914236052,올림픽공원스포츠센터(서울올림픽기념국민체육진흥공단),송파구,체육시설,1.0,0.12154212776799221
도보,STORE_03164,체육시설,0.0,올림픽수영장(국민체육진흥공단),송파구,체육시설,1.0,0.0
도보,STORE_03210,체육용품,0.0,티막스토어 올림픽점(티막 올림픽점),송파구,체육용품,1.0,0.0
도보,STORE_03085,문화체험,356.1735584455333,방이2동 주민자치회,송파구,문화체험,1.0,0.0028076199826970643
도보,STORE_01793,문화체험,811.5920269514517,도봉제1동 주민센터,도봉구,문화체험,1.0,0.0012321461606224215
도보,STORE_00908,체육시설,833.0547027200681,F45 사당(주식회사 차민),관악구,체육시설,1.0,0.0012004013622812842
도보,STORE_02140,문화체험,699.7477346512784,위드피아노 사당점,동작구,문화체험,1.0,0.0014290864414135665
도보,STORE_02049,도서,520.4101777593864,M&H BOOKS(홍지문고),동작구,도서,1.0,0.0019215611891094753
도보,STORE_01011,체육시설,271.42121646360874,스포짐사당점 (주식회사 케이앤에스스포츠),관악구,체육시설,1.0,0.0036843103609554293
도보,STORE_00928,도서,0.0,교보문고 서울대점 (서울대학교생활협동조합),관악구,도서,1.0,0.0
도보,STORE_03534,체육시설,7.853614370572933,알엔짐(Right Now Gym),영등포구,체육시설,1.0,0.1273299086019484
도보,STORE_03545,도서,11.640003040086203,여의도순복음교회 서점,영등포구,도서,1.0,0.08591063048318535
도보,STORE_03482,체육시설,7.178049425007902,드메인 필라테스 원격평생교육원,영등포구,체육시설,1.0,0.13931361304312823
도보,STORE_00148,도서,73.98998302077038,알라딘 중고서점 가로수길점,강남구,도서,1.0,0.013515343012300477
도보,STORE_00142,문화체험,153.80254418166913,시그널헌터 가로수길점,강남구,문화체험,1.0,0.006501843030755173
도보,STORE_00226,체육시설,152.20146224766788,휘트니스엠 압구정점(주식회사 엠휘트니스 14),강남구,체육시설,1.0,0.006570239110927613
도보,STORE_00063,도서,63.60620253862644,놀숲 신사가로수길점,강남구,도서,1.0,0.01572173719053146
도보,STORE_00145,도서,277.04091653791454,심지전문서적,강남구,도서,1.0,0.003609575121598129
도보,STORE_00171,도서,153.71306909711572,월드메거진,강남구,도서,1.0,0.006505627698892677
도보,STORE_00097,영상,201.88644509080385,메가박스 브로드웨이신사,강남구,영화,1.0,0.0049532795505425
도보,STORE_00174,영상,166.0017666524651,이봄씨어터,강남구,영화,1.0,0.006024032274870673
도보,STORE_00138,문화체험,58.96377221656018,스튜디오 짱용,강남구,문화체험,1.0,0.01695956622868756
도보,STORE_00143,문화체험,137.60944551108446,신사문화센터(강남구청),강남구,문화체험,1.0,0.007266943023322116
도보,STORE_03676,체육시설,273.590317309538,용산구문화체육센터 (용산구시설관리공단),용산구,체육시설,1.0,0.003655100114046096
도보,STORE_03680,문화체험,348.11619002445394,원효로제1동 주민센터,용산구,문화체험,1.0,0.002872604115108101
도보,STORE_03677,체육시설,204.56919990893635,용산꿈나무종합타운(용산구시설관리공단),용산구,체육시설,1.0,0.004888321411264005
도보,STORE_03618,영상,400.452551659493,㈜딜라이브마포케이블티브이(케이블티비),용산구,TV,1.0,0.0024971747485587393
도보,STORE_03619,영상,395.42165838398705,㈜딜라이브용산케이블티브이(케이블티비),용산구,TV,1.0,0.0025289459461750514
도보,STORE_03698,문화체험,749.2639044764086,청파동 주민센터,용산구,문화체험,1.0,0.001334643233212746
도보,STORE_03631,체육시설,561.1155836927569,뉴청룡볼링장,용산구,체육시설,1.0,0.001782164012303671
도보,STORE_03654,문화체험,257.97908002987333,서울특별시립 청소년미디어센터,용산구,문화체험,1.0,0.003876283301282424
도보,STORE_01928,문화체험,1849.2514130021939,동대문구답십리도서관(서울특별시동대문구시설관리공단),동대문구,문화체험,1.0,0.000540759354281923
도보,STORE_02020,체육시설,560.996172863032,케이엠(KM)당구클럽,동대문구,체육시설,1.0,0.0017825433547906777
도보,STORE_02021,체육시설,561.0320929353167,쿰짐 답십리점,동대문구,체육시설,1.0,0.001782429227476107
도보,STORE_01958,체육용품,516.4130003048307,삼천리자전거 용답점(미술관 옆 자전거),동대문구,체육용품,1.0,0.001936434596746626
도보,STORE_01972,체육시설,559.112864221141,슈브 필라테스 답십리점,동대문구,체육시설,1.0,0.0017885476510955019
도보,STORE_02113,도서,661.5280852340808,스쿨서점,동작구,도서,1.0,0.0015116516174005694
도보,STORE_02105,체육시설,215.46011195602586,서울여성플라자스포츠센터(사단법인한국사회체육협회),동작구,체육시설,1.0,0.004641230299760051
도보,STORE_03483,문화체험,378.3203447696131,디어블룸 Deer bloom,영등포구,문화체험,1.0,0.002643262552028422
도보,STORE_03509,체육용품,920.3922289117809,삼천리자전거 신길대방점,영등포구,체육용품,1.0,0.0010864933107728894
도보,STORE_03471,체육시설,364.1085292669069,대방숭무관,영등포구,체육시설,1.0,0.002746433877869853
도보,STORE_00987,문화체험,878.5154500926104,보이스웨이,관악구,문화체험,1.0,0.001138283908262038
도보,STORE_01086,체육시설,176.9065903130709,헤게모니짐 (헤게모니짐PT 서울대입구점),관악구,체육시설,1.0,0.005652700661011576
도보,STORE_02102,체육용품,474.32534723101713,삼천리자전거 상도점,동작구,체육용품,1.0,0.0021082575616878352
도보,STORE_03504,체육시설,515.597255531405,브론케어필라테스,영등포구,체육시설,1.0,0.0019394982988599132
도보,STORE_03526,문화체험,870.1086117268741,신길7동 주민자치위원회,영등포구,문화체험,1.0,0.0011492818097907744
도보,STORE_03527,체육시설,796.8875586845592,신길스크린골프,영등포구,체육시설,1.0,0.001254882183944148
도보,STORE_03542,체육용품,1290.207954519145,에어원,영등포구,체육용품,1.0,0.0007750688534335504
도보,STORE_02567,영상,84.16396495661066,메가박스 강남,서초구,영화,1.0,0.011881569511554422
도보,STORE_00192,문화체험,22.62413842881325,키이스케이프 강남(키이스케이프강남 주식회사),강남구,문화체험,1.0,0.04420057820749707
도보,STORE_00096,영상,66.18777197780118,메가박스 강남대로(씨티),강남구,영화,1.0,0.015108530928271639
도보,STORE_00104,문화체험,15.041375926166042,반지대학 강남캠퍼스,강남구,문화체험,1.0,0.06648327951569881
도보,STORE_00194,문화체험,17.007927171117068,키이스케이프 로그인(키이스케이프로그인 주식회사),강남구,문화체험,1.0,0.05879611253852287
도보,STORE_00195,문화체험,17.007927171117068,키이스케이프 로그인2,강남구,문화체험,1.0,0.05879611253852287
도보,STORE_00021,영상,113.78352712120417,CGV 강남,강남구,영화,1.0,0.008788618399346882
도보,STORE_00061,도서,100.80622815716931,놀숲 강남역점,강남구,도서,1.0,0.009920021989523077
도보,STORE_00215,체육시설,548.143346157985,플레이오션,강남구,체육시설,1.0,0.0018243403062522658
도보,STORE_00176,문화체험,478.83612510983306,자곡문화센터(강남구청),강남구,문화체험,1.0,0.002088397152095876
도보,STORE_00178,체육시설,41.104304877254414,잘큼센터(웰그로잉센터),강남구,체육시설,1.0,0.024328352054272608
도보,STORE_00199,문화체험,81.72599601641433,키즈런(주식회사 잘큼),강남구,문화체험,1.0,0.012236008721131451
도보,STORE_00177,도서,61.7386024699561,작은서점(소전문화재단),강남구,도서,1.0,0.016197321610683213
도보,STORE_00093,체육시설,162.59880855118325,마이 필라테스 피티 101,강남구,체육시설,1.0,0.006150106565419374
